timeMsg,FromUserId,FromNickName,MsgType,Content,MsgRandom
2021-02-02 20:04:29,3397280236,第一排第二个,TextMsg,我不脱发。,1363247329
﻿2021-02-02 20:04:31,3397280236,第一排第二个,TextMsg,亲爱的。,762676971
﻿2021-02-02 20:07:10,2906075894,Jj,TextMsg,你不脱,1113581871
﻿2021-02-02 20:07:18,2906075894,Jj,TextMsg,你秃o,499172597
﻿2021-02-02 20:07:27,3397280236,第一排第二个,TextMsg,？？？？,1455184069
﻿2021-02-02 20:07:43,3397280236,第一排第二个,TextMsg,好吧我承认我脱发。,1058520742
﻿2021-02-02 20:07:52,3397280236,第一排第二个,TextMsg,但你不能说我秃！,2020457127
﻿2021-02-02 20:07:56,3397280236,第一排第二个,TextMsg,撤回！,545060403
﻿2021-02-02 20:08:07,2906075894,Jj,TextMsg,[表情215][表情215][表情36],209892558
﻿2021-02-02 20:08:26,1033028562,黄展皓,TextMsg,还有这种事吗汪汪,869837195
﻿2021-02-02 20:08:43,2906075894,Jj,TextMsg,你今天掉了多少头发,957805801
﻿2021-02-02 20:10:25,1033028562,黄展皓,TextMsg,我无发可掉了,1139036313
﻿2021-02-02 20:10:31,1033028562,黄展皓,TextMsg,[表情5][表情5],1239713987
﻿2021-02-02 20:10:38,1033028562,黄展皓,TextMsg,我头秃了,40197705
﻿2021-02-02 20:11:16,2906075894,Jj,TextMsg,别熬夜,1979430057
﻿2021-02-02 20:11:18,2906075894,Jj,TextMsg,你不行,1184069167
﻿2021-02-02 20:11:23,2906075894,Jj,TextMsg,/头撞击,155164039
﻿2021-02-02 20:15:09,3397280236,第一排第二个,TextMsg,笑死，,1949503558
﻿2021-02-02 20:17:34,2734184475,星空贩卖机,TextMsg,群名？,1294347104
